"Halogens","S","P","Other Metal","Hydroxyl or Ether","Ketones, aldehydes, carboxylic acids, or esters","Primary Amine or Ammonium Ion","Secondary Amine or Aromatic Nitrogen","Tertiary Amine or Amide Nitrogen","Aromatic","Aliphatic","mouse intraperitoneal LD50","group","S_Hydroxyl_or_Ether","S_Ketones_aldehydes_acids_esters","Primary_Amine_Ketones_aldehydes_acids_esters","Secondary_Amine_Ketones_aldehydes_acids_esters","Tertiary_Amine_Ketones_aldehydes_acids_esters","Primary_Amine_Hydroxyl_or_Ether","Secondary_Amine_Hydroxyl_or_Ether","Tertiary_Amine_Hydroxyl_or_Ether","Aromatic_Hydroxyl_or_Ether","Aromatic_Other_Metal","Hydroxyl_or_Ether_Ketones_aldehydes_acids_esters","Aliphatic_Tertiary_Amine_or_Amide_Nitrogen"
-1,0,0,0,1,1,-1,1,-1,1,0,3.686278678,4,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,-1,-1,1,1,-1,1,1,3.068240077,3,-1,-1,-1,-1,1,-1,-1,1,-1,0,1,-1
0,1,0,0,1,1,-1,1,1,1,1,1.694548019,1,1,1,-1,1,1,-1,1,1,1,0,1,1
0,1,0,0,0,0,0,0,0,0,1,2.274990987,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,-1,-1,1,1,1,2.578467292,3,1,1,-1,-1,1,-1,-1,1,1,0,1,1
0,1,0,0,0,0,0,0,0,1,1,2.35101124,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,-1,-1,0,0,0,1,1,2.655841192,3,-1,-1,0,0,0,0,0,0,-1,0,1,0
0,1,0,0,0,0,0,0,0,1,1,2.322977614,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,-1,-1,1,1,1,2.38262391,2,1,1,-1,-1,1,-1,-1,1,1,0,1,1
1,1,0,0,0,0,0,0,0,1,1,2.580463079,3,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,0,0,0,0,0,0,0,1,1,3.363207578,4,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,1,1,0,0,0,1,0,2.725156216,3,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1,1,0,0,0,1,0,2.596059959,3,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,-1,1,1,2,0,3.28169305,4,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,-1,1,-1,1,-1,2,0,2.941401497,3,-1,1,-1,1,-1,1,-1,1,-2,0,-1,0
0,0,0,0,1,-1,-1,-1,1,2,0,3.966619784,4,0,0,1,1,-1,-1,-1,1,2,0,-1,0
0,0,0,0,1,-1,-1,-1,1,2,0,3.394156798,4,0,0,1,1,-1,-1,-1,1,2,0,-1,0
0,1,0,0,0,0,-1,1,-1,0,1,2.299120336,2,0,0,0,0,0,0,0,0,0,0,0,-1
1,0,0,0,-1,1,-1,-1,1,1,1,3.256696036,4,0,0,-1,-1,1,1,1,-1,-1,0,-1,1
0,0,0,0,-1,1,0,0,0,1,1,2.72644391,3,0,0,0,0,0,0,0,0,-1,0,-1,0
0,0,0,0,1,1,-1,1,-1,1,1,2.539501399,2,0,0,-1,1,-1,-1,1,-1,1,0,1,-1
0,0,0,0,0,0,-1,1,-1,2,0,2.398278099,2,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,0,0,-1,1,-1,1,-1,1,0,2.502155259,2,-1,1,-1,1,-1,1,-1,1,-1,0,-1,0
0,1,0,0,1,1,-1,1,1,1,0,2.817370984,3,1,1,-1,1,1,-1,1,1,1,0,1,0
-1,0,0,0,1,1,-1,-1,1,1,0,2.406200844,2,0,0,-1,-1,1,-1,-1,1,1,0,1,0
0,0,0,0,1,-1,-1,-1,1,1,0,4.007986029,4,0,0,1,1,-1,-1,-1,1,1,0,-1,0
0,0,0,0,1,-1,1,-1,-1,1,0,2.757792085,3,0,0,-1,1,1,1,-1,-1,1,0,-1,0
0,0,0,0,-1,1,-1,1,-1,1,0,2.254525117,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,-1,1,0,2.225037763,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
0,0,0,0,1,1,-1,1,-1,1,0,2.473209517,2,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,-1,1,-1,1,-1,1,0,1.912581605,1,-1,1,-1,1,-1,1,-1,1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,-1,1,0,2.095633049,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
0,1,0,0,-1,1,-1,1,-1,1,0,2.288361027,2,-1,1,-1,1,-1,1,-1,1,-1,0,-1,0
0,0,0,0,1,1,-1,1,-1,1,0,2.423404485,2,0,0,-1,1,-1,-1,1,-1,1,0,1,0
0,0,0,0,1,1,-1,1,-1,1,0,2.821344494,3,0,0,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.309935404,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.319175485,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.472789203,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.310197945,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.338226668,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,1,1,0,3.285079998,4,1,1,-1,1,1,-1,1,1,1,0,1,0
0,1,0,0,1,1,-1,1,1,1,0,3.272845542,4,1,1,-1,1,1,-1,1,1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.33053214,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.253814794,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.467447396,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.370885192,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.647091604,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.455206078,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.649658025,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,1,1,0,3.386716504,4,1,1,-1,1,1,-1,1,1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.294250127,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.257176352,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.427438068,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,1,1,-1,1,0,3.29534212,4,1,1,1,1,-1,1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.26414488,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.487736827,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.931850287,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.676131864,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.467485087,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,2.948121599,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.014267407,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.573467284,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.192164344,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.409128638,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.717019961,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.11495997,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.296749263,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.571088967,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.328050918,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.168059057,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,4.170843515,5,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.471873511,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.216601005,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.473200528,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,1,1,-1,1,-1,1,0,3.244022656,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.379142805,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.110297493,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,2.715690602,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.488012309,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.250443858,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.646240304,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.539784973,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.536323768,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
-1,1,0,0,1,1,-1,1,-1,1,0,3.209451742,3,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.291548976,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
0,1,0,0,1,1,-1,1,-1,1,0,3.325745475,4,1,1,-1,1,-1,-1,1,-1,1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.401380173,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.288120991,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.387732855,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.416290934,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.423970732,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.376383208,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.12394415,3,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.397650909,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.387707718,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.376700763,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.314535315,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
0,1,0,0,-1,-1,-1,1,-1,1,0,3.418743666,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
0,1,0,0,-1,-1,-1,1,-1,1,0,3.502425413,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.874395949,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.596092613,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.587645124,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.691532358,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,4.297931132,5,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.944840676,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,4.025660804,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.298662076,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.835387728,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,3.930448744,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
-1,1,0,0,-1,-1,-1,1,-1,1,0,3.885113843,4,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,-1,1,0,4.191333622,5,-1,-1,1,-1,1,1,-1,1,-1,0,1,0
1,1,0,0,-1,-1,-1,1,1,1,1,3.285104026,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,3.212626118,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.083824996,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,3.316010626,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.301309095,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.10346436,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,2.996513264,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.08428069,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.107819208,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,3.33078297,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.073035875,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.139982665,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.139982665,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,3.253501562,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.216084396,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.101030103,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.189822149,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.237174129,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.195781444,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.146796922,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.173880875,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.203314585,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,3.498147835,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.307852099,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.146805317,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.210399952,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.904622511,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.174794161,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.225968839,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,-1,1,1,4.36337879,5,-1,-1,1,-1,1,1,-1,1,-1,0,1,-1
0,1,0,0,-1,-1,-1,1,1,1,1,3.040426688,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.359185451,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,2.978213498,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,2.964947543,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,2.906955596,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.13128353,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,2.954869371,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,2.983417497,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,2.781673533,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.065670189,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.128461019,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.202000347,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
1,1,0,0,-1,-1,-1,1,1,1,1,3.26768788,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,2.971170665,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
-1,1,0,0,-1,-1,-1,1,1,1,1,3.289929428,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,2.866864091,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,2.868538643,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,2.820197517,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,-1,-1,1,1,1,1,3.218137526,4,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,-1,1,-1,1,-1,1,0,2.612605865,3,-1,1,-1,1,-1,1,-1,1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,-1,1,0,2.102606909,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
-1,0,0,0,1,1,0,0,0,1,1,2.807345575,3,0,0,0,0,0,0,0,0,1,0,1,0
1,1,0,0,-1,1,-1,1,-1,1,1,2.35236282,2,-1,1,-1,1,-1,1,-1,1,-1,0,-1,-1
0,0,0,0,-1,1,-1,1,1,2,0,1.607964082,1,0,0,-1,1,1,1,-1,-1,-2,0,-1,0
0,0,0,0,-1,1,-1,1,1,2,0,2.052318083,2,0,0,-1,1,1,1,-1,-1,-2,0,-1,0
0,0,0,0,1,1,-1,1,-1,2,0,2.813441189,3,0,0,-1,1,-1,-1,1,-1,2,0,1,0
0,0,0,0,1,-1,-1,1,-1,1,0,2.684877489,3,0,0,1,-1,1,-1,1,-1,1,0,-1,0
0,0,0,0,-1,-1,-1,-1,1,2,0,3.553805197,4,0,0,1,1,-1,1,1,-1,-2,0,1,0
0,0,1,0,-1,1,-1,1,1,1,1,3.268326224,4,0,0,-1,1,1,1,-1,-1,-1,0,-1,1
0,0,0,0,-1,1,1,1,1,1,0,2.527666413,2,0,0,1,1,1,-1,-1,-1,-1,0,-1,0
0,0,0,0,1,-1,-1,1,1,1,0,2.775744392,3,0,0,1,-1,-1,-1,1,1,1,0,-1,0
0,0,0,0,1,1,-1,1,-1,1,1,2.154938171,2,0,0,-1,1,-1,-1,1,-1,1,0,1,-1
0,0,0,0,1,1,-1,1,-1,1,1,2.068270254,2,0,0,-1,1,-1,-1,1,-1,1,0,1,-1
0,0,0,0,1,1,-1,1,-1,1,1,2.232842015,2,0,0,-1,1,-1,-1,1,-1,1,0,1,-1
0,0,0,0,-1,1,1,-1,-1,1,1,2.349797643,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,-1
0,1,0,1,-1,-1,-1,-1,1,1,1,5.933465353,5,-1,-1,1,1,-1,1,1,-1,-1,1,1,1
0,0,0,0,1,1,0,0,0,0,1,5.303558791,5,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,-1,1,1,1,0,3.075409717,3,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,-1,1,1,1,0,2.693390904,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,1,0,3.404908993,4,0,0,0,0,0,0,0,0,1,0,1,0
-1,1,0,0,0,0,-1,1,1,1,1,3.138179148,3,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,3.138053105,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.019760575,3,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,2.965556466,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.083528679,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.227966646,4,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,2.930687255,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.101430858,3,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,3.226021033,4,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.352840493,4,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,3.106429513,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.080835648,3,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,3.14877124,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.258875566,4,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,3.123429906,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.513797585,4,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.528814925,4,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,3.440880128,4,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.463821347,4,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,2.889942731,3,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,-1,1,1,1,1,3.506694403,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,1,1,1,1,3.299004453,4,0,0,0,0,0,0,0,0,0,0,0,1
-1,1,0,0,0,0,-1,1,1,1,1,3.212463428,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,1,1,1,1,3.044720026,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,1,1,1,1,3.278803232,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,1,1,1,1,3.100452007,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,2.970246428,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,2.995587814,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.241380434,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.042224155,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,2.864152977,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.314346577,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.174433645,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.343254151,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.06378956,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.197126115,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,2.891065182,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.18940784,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.5651029,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.461729569,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.403093341,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.423750346,4,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,2.891065182,3,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,-1,-1,1,0,1,3.18940784,3,0,0,0,0,0,0,0,0,0,0,0,1
